ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
afcf6db55179e4b4c20727bc10f7db1c337baa8ff8075f250a65e45b33f9b040,https://www.snap.com/political-ads/asset/1d218090d3bb17ad1239f4d7772adad10a1bb80f3f62e12156a04c9395f2f6dc?mediaType=mp4,USD,236,13523,2023/03/10 12:00:50Z,2023/03/18 18:00:59Z,Southwest Women's Law Center,"737 Georgia St SW,Albuquerque,87108,US",New Mexico Senate Bill 11,Southwest Women's Law Center,,,,,,18-40,united states,New Mexico,,,,,,,,,,,,"Advocates & Activists,Parents & Family-Focused",,Provided by Advertiser,"en,es",,WIFI,,
9b1d738cf51110564dab64a50c1b691c4fb26e3f2d96394fe59eebda5e722601,https://www.snap.com/political-ads/asset/ce4451f6e969d4a88f28dd37e1da7e324ab11188025cc744010adadc34815d68?mediaType=png,USD,1449,635893,2023/02/08 17:05:48Z,2023/04/17 03:59:00Z,Unified/IHM Local,"180 madison ave,new york ,10016,US",,Plan C Pills,,,,,FEMALE,18-34,united states,Kentucky,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.plancpills.org/
48ed93fcfc2391041d6e7da262ab501765a090dd20416141715256d1c6bf2649,https://www.snap.com/political-ads/asset/00b1832c497729dd270a83fdd2672270fd8fbb3bdaf281abff8ec1b33eaf2254?mediaType=mp4,USD,175,25304,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Political News Watchers,TV Network Viewers (CNN),TV Network Viewers (MSNBC),TV Network Viewers (BBC America),TV Viewers (News)",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/reproductive-freedom/fighting-against-criminalization-abortion-rights-acdi?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
7820d7d24cd25978bbedb7e888d63c8dffd1d466448f11e6add7ccd36b3e7e0a,https://www.snap.com/political-ads/asset/144ec8d57915041405ca5f85a438490f2a944f058c4aab2b87534869219aaf51?mediaType=jpeg,USD,549,36085,2023/02/14 16:36:57Z,2023/03/14 03:59:59Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",,American Heart Association,,,,,,18-35,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://voicesforhealthykids.org/take-action/campaigns/stop-corporate-lobbyists-from-stealing-your-voice?utm_source=snapchat&utm_medium=ads&utm_campaign=sprint2nat
adb4fb0ac5c606878500006377ee1dad028df1af72e78f5d01de9e86a68a126a,https://www.snap.com/political-ads/asset/5e73a8319137035e4374dcf4f9737b27cbddfc2c0dbdf096e79d00db915945dc?mediaType=mp4,USD,147,10812,2023/02/08 06:01:05Z,2023/02/21 18:00:00Z,Run the World Digital,"1324 Spaight St,Madison,53703,US",Satya Rhodes Conway,Satya for Madison,,,,,,18+,united states,,,,,,,,,"53703,53704,53705,53706,53713,53711,53714,53715,53717,53718,53719,53726,53792,53716",,,,"targetsmart_08,targetsmart_09,targetsmart_23",,Provided by Advertiser,,,,,web_view_url:https://www.satyaformadison.com/
ae138effe271c98e79744a6a8958ddfe67db8149b3186e7664fc8bdc4da1d89a,https://www.snap.com/political-ads/asset/ccd504b77e1da4e977c5fa2098bfa3a6f598f3f5df52c042e74fdd36f22377f9?mediaType=mp4;https://www.snap.com/political-ads/asset/2097c4148b49a67a0ab4605319e320fffde92ad318a1074521f9ea81f5215d67?mediaType=png,NOK,83,8495,2023/03/14 15:17:03Z,2023/03/21 22:59:03Z,Venstre,"Møllergata 16,Oslo,0179,NO",Venstre,Venstre,,,,,,17+,norway,,,,,,,,,,,,,,,Provided by Advertiser,nb,,,,
91413e4aa4ab62fe590929811f264648131fd0f3a81d2c8776238c4829603401,https://www.snap.com/political-ads/asset/96943033bc8758752651b3cee8f6d9ea0b4546b02e1a8309a319cf45f502102e?mediaType=png,EUR,125,30640,2023/02/28 23:00:00Z,2023/03/08 22:59:00Z,Provincie Utrecht,NL,,Provincie Utrecht,,,,,,18-35,netherlands,Utrecht,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://kiesjouwutrecht.nl/?utm_source=snapchat&utm_medium=social&utm_campaign=olifantmedia-provstatenverkiezingen&utm_content=roberthanne
3e57b829c60d96c15ce6cd2352e8c1a4a4588d409cc6fef9a5204e9f44c80c63,https://www.snap.com/political-ads/asset/8214907ec66bf64f0f90464ebbb1bf9aff9961a640976c5625f184a32170ccdd?mediaType=mp4,GBP,222,39907,2023/01/11 17:00:00Z,2023/01/31 23:59:59Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,,18+,united kingdom,,,,,,,,,,,,,,,,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://donate.refuge.org.uk/page/111897/donate/1?ea.tracking.id=gen_1001_snap_rt_pl
8c6a239a6285fcc919af25db8949ffde0d973838b097b69fb576bbdcd2ead610,https://www.snap.com/political-ads/asset/518fb5048bfafdd812455de21e14c4d741e3e7b88b6c0a736d02b31fe40abff6?mediaType=mp4,AUD,1564,293226,2023/01/15 13:00:00Z,2023/02/16 12:59:59Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,,,,,"latitude -33.868;longitude 151.21;radius 40.0,latitude -32.9273;longitude 151.7813;radius 17.0,latitude -34.4244;longitude 150.8938;radius 17.0,latitude -33.42;longitude 151.396;radius 17.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N9574.3926179SNAPCHATAU/B29086607.354556656;dc_trk_aid=545648642;dc_trk_cid=183730415;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=
85ae08afaad234c34a0246f4564869133e627de2b1612436ea974aae6020cea4,https://www.snap.com/political-ads/asset/1427807dc3e7a326f5e4a066b58e962edba35aff3a16b1289ab8f9f45f2a4555?mediaType=mp4,USD,3528,1191357,2023/01/09 15:08:55Z,2023/03/09 04:59:00Z,It Gets Better Project,US,NA,It Gets Better Project,N/A,N/A,N/A,NA,,14-18,united states,,,,,,,,,,,,,"Beauty Mavens,Advocates & Activists,Arts & Culture Mavens,Pop Music Fans",,,,,,,web_view_url:https://www.50states50grants.com/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=50statesseason2&utm_content=students-us&utm_term=v2&aid=snapchat_paidsocial
7ddc1ec2256240c6ceab98b0481c6f839fce5afd9db3844d57cf3470ca7654f8,https://www.snap.com/political-ads/asset/f263a2f11fc91fa9695c91f1ad2983ba80ba8a6e6da46d911724a6e6ef59e62b?mediaType=mp4,USD,138,7019,2023/02/15 14:35:34Z,2023/03/01 04:59:00Z,Red Edge LLC,"2300 Clarendon Blvd,Arlington,22201,US",Americans For Fair Treatment,Americans for Fair Treatment,,,,,,24+,united states,"Connecticut,New York,Pennsylvania",,,,,,,,,,,,,,,en,,,,
6c5a454b903da6119681485ddd3d5cc9cb3148047eb805204c56147657653db9,https://www.snap.com/political-ads/asset/bc13658a9113701512feaa70e29913f5bd563db85ef53adadbee7a0b4cb79213?mediaType=jpg;https://www.snap.com/political-ads/asset/33e8f68e0fe770d70dbca504d35bc058ba3c1400e2bd8615cbb37276329790cd?mediaType=jpg;https://www.snap.com/political-ads/asset/7bfaa5c4c30df2d806442f1ef36982a1158d5e3dea42d89b785d94ec9e6c8093?mediaType=jpg,EUR,1035,432569,2023/02/03 16:37:05Z,2023/04/06 22:00:59Z,Patagonia Europe,"Jollemanhof 11,Amsterdam,1061TJ,NL",,Patagonia,,,,,,18+,france,,,,,,,,,,,,,,,,,,,,
78181ebac9e8b5d0d1ddbc3cf6e168cd50f20f8d081be95c8c224a6eb4a289a4,https://www.snap.com/political-ads/asset/c302a4a1acec5635a322230119ffbe0309ba1979b31b8ea187254debf7fcf9f8?mediaType=mp4,AUD,1408,262879,2023/01/15 13:00:00Z,2023/02/16 12:59:59Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,,,,,"latitude -33.868;longitude 151.21;radius 40.0,latitude -32.9273;longitude 151.7813;radius 17.0,latitude -34.4244;longitude 150.8938;radius 17.0,latitude -33.42;longitude 151.396;radius 17.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N9574.3926179SNAPCHATAU/B29086607.354556656;dc_trk_aid=545648642;dc_trk_cid=183730430;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=
bfdfaf3bbb62dbe359ab3faa956e0fa6952a85eaa09c2d4e8af5390f3ecc9c8c,https://www.snap.com/political-ads/asset/2052f6bce23a2545316d5a8897c0495d6bd83760cdcd6f17d833b59dcef4e4a9?mediaType=mp4,USD,279,6958,2023/01/09 15:48:54Z,2023/01/30 04:59:59Z,Red Edge LLC,"2300 Clarendon Blvd,Arlington,22201,US",,NSSF,,,,,FEMALE,25-49,united states,"District of Columbia,Virginia,Maryland,Arizona,Georgia,North Carolina,Colorado,Pennsylvania",,,,,,,,,,,,,,Provided by Advertiser,en,"Education (Bachelor Degree),Occupation (Business, Finance or Mgmt),Occupation (Legal, Education or Health),Occupation (Office & Administrative)",,,web_view_url:https://www.nssfrealsolutions.org/safer-communities/?utm_source=snap&utm_medium=cpm&utm_campaign=20221201
b9f743401ccbf22ec7e4bb177ca817fe6970287e0b0e33cc8c18504fac7c6116,https://www.snap.com/political-ads/asset/cbca43a339b8b5fcda8d422d47f15e34419e287ffaf7dd9569cce6b4a2292e6a?mediaType=mp4,EUR,989,713912,2023/03/02 13:36:11Z,2023/03/15 22:59:00Z,Provincie Noord-Brabant,"Brabantlaan 1,Den Bosch,5217 TV,NL",Provincie Noord Brabant,Provincie Noord-Brabant,,,,,,18-25,netherlands,Noord - Brabant,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.brabant.nl/subsites/jonginbrabant/verkiezingen
92db336c8a4e49f98065e095a7ffe02891fc7d3d9cb834e1bc6ac4ae92fc3b8c,https://www.snap.com/political-ads/asset/b1d286cd794a1e1922e480c6f1e6e51235fe57b4985bde1e326754531ca6043f?mediaType=mp4,USD,91,22805,2023/03/16 17:15:43Z,2023/03/22 03:59:00Z,FOGLAMP,"One Thomas Circle,Washigton,20005,US",,March for Our LIves,,,,,,,united states,California,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://secure.everyaction.com/SszlIPyk30KyT3WEA4qrzA2?utm_source={{campaign.name}}&utm_campaign={{adSet.name}}&refcode=MFOL-CA-5thAni-campaign-snap
16c6016aa2637307338f69269d406bb47b31f1dda47016a7beb9a1b14b595f95,https://www.snap.com/political-ads/asset/f397ed0490fcf85d75979ebc71deea5655e977988a1e02f23dd55deebfd7ab42?mediaType=mp4,USD,1441,89187,2023/03/14 16:55:02Z,2023/04/05 03:59:00Z,SBDigital,US,Wisconsin Supreme Court,Courier Newsroom,,,,,,18+,united states,Wisconsin,,,,,,,,,,,,,,,,,,,web_view_url:https://upnorthnewswi.com/
6c8d2f640d0da29c502590547eeb6862bc645d872df9c5f87d0fcdafb479f548,https://www.snap.com/political-ads/asset/dfbd5e245720367620a279f0e6043f2cb1764312d7f148d752ac861ba7286b14?mediaType=mp4,AUD,1109,356452,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Northern Beaches,Sydney - Ryde,Sydney - Eastern Suburbs,Sydney - Outer South West,Sydney - South West,Sydney - Inner West,Sydney - Outer West and Blue Mountains,Sydney - North Sydney and Hornsby,Sydney - Parramatta",,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/voters/voting-options
28f3ba43821f585c522d3a8841dec293bd430e3a17f15dd902bb67b14129631f,https://www.snap.com/political-ads/asset/c77f6999f188bb2e7f70aba95c1010d43ce69ea84b41d32b0b2418ffa1f2e1f7?mediaType=mp4,USD,250,48617,2023/01/18 22:00:30Z,2023/01/26 07:59:30Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,Maine,,,,,,,,,,,,"Advocates & Activists,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://nrcm.salsalabs.org/noaabiopaction/index.html
9219e1f3eccbcce5d59c61281fb444726d5a082a928d78563b5e75cc8430da9a,https://www.snap.com/political-ads/asset/be1aafa2709f50edf6b7156c37212abf38ef8f6f39d33b6560283676fde6f901?mediaType=mp4,EUR,23,7321,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,,,,,latitude 62.2393;longitude 25.745951;radius 60.0,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
cba81e33db007652487d9a233b65bdd08e66db804db1c4fa1e03da986846c361,https://www.snap.com/political-ads/asset/f429f9d78129381ffaa0cea21c06882564f65d1d22dbb69c50776a22a0283e94?mediaType=mp4,USD,250,58183,2023/01/24 19:51:01Z,2023/02/01 07:59:01Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.change.org/p/protect-the-pacific-remote-islands?recruiter=1272289018&recruited_by_id=9b243a30-0e3d-11ed-8e30-29d227c8e722&utm_source=share_petition&utm_medium=copylink&utm_campaign=petition_dashboard
2a8a0398d47a54e270c0046aa6a02051f1c2f9a2ad95ac94504ffd2c4dc4e896,https://www.snap.com/political-ads/asset/7ccb5c0319cf18a598f5bad530cdfabadf4bdb3ebae51dbf1a671ad66529fd47?mediaType=png,USD,1485,803809,2023/01/31 13:02:58Z,2023/02/10 21:59:00Z,Ad Dynamo,"The Clock Tower, Waterfront, Cape Town, 8001, South Africa,Cape Town,8001,ZA",AtikuOkowa2023,Peoples Democratic Party,,,,,,18+,nigeria,"Lagos,Abuja (fct)",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://atiku-okowa.com/?mtm_campaign=snapchat-ads&mtm_source=snapchat&mtm_medium=snapchat-ads
95f4e76d65471c9f6d9820d9a0213ebc14fdd900338d2d3c97d91213b72177e4,https://www.snap.com/political-ads/asset/4ad677592fa8acd00bb36f5fab15ffb0f60b596686d716dcd881134f5f5410bd?mediaType=mp4,USD,205,6950,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Political News Watchers,TV Network Viewers (CNN),TV Network Viewers (MSNBC),TV Network Viewers (BBC America),TV Viewers (News)",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/reproductive-freedom/the-best-decision-how-abortion-changed-these-lives-for-the-better?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
4ef047e5cc9f93e6f18b2736fc082d0c3469984833356c2aa384e618637e1114,https://www.snap.com/political-ads/asset/0b1cab4f7f8991d896afd3f4e3395f8680e0dddc26fcfb637f8a5003aaa4a157?mediaType=mp4,USD,24,5397,2023/03/17 21:52:12Z,2023/03/28 06:59:12Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,18+,united states,,,,,,,,,,,,,"Advocates & Activists,Green Living Enthusiasts,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://action.centerforfoodsafety.org/a/sulfoxaflor-23-p
c0e66ebf54d20fea68ea5cd0de124a3a8631651f31dc8e91d8b16514b63bc5a6,https://www.snap.com/political-ads/asset/95dc7077be855f05641ab759121c58311ac09ac22c529afed79ea181cb0465e3?mediaType=mp4,AUD,1289,415614,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Northern Beaches,Sydney - Ryde,Sydney - Eastern Suburbs,Sydney - Outer South West,Sydney - South West,Sydney - Inner West,Sydney - Outer West and Blue Mountains,Sydney - North Sydney and Hornsby,Sydney - Parramatta",,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/voters/voting-options/postal-voting
818d8217ac48cba087689414bb1566123c9fba75b3d30a541b5aa5bbe5d4041f,https://www.snap.com/political-ads/asset/9b7037d90a250f18e9eba0847c07494a6932a563779f2e45afd4a9e8a4a69079?mediaType=jpg,EUR,2500,1239184,2023/03/15 08:00:25Z,2023/03/15 19:30:00Z,Initiative Media B.V,"Peter van Anrooystraat 7,Amsterdam,1101 BA,NL",,Ministerie v. Binnenlandse Zaken,,,,,,18-25,netherlands,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/552394121;361581532;b
e010d4940de47f6a68a9842cd6e8e0eef603923e8d9bd5f04b3e516a43a3406f,https://www.snap.com/political-ads/asset/4a54a68bb30c02c07e9deb78e0571d2b787331042e99aaf34947c6b6d481024d?mediaType=mp4,USD,300,23532,2023/01/23 17:59:17Z,2023/01/31 07:59:17Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,Montana,,,,,,,,,,,,"Advocates & Activists,Green Living Enthusiasts,Outdoor & Nature Enthusiasts,Pet & Animal Lovers",,Provided by Advertiser,,,,,web_view_url:https://fwp.mt.gov/aboutfwp/public-comment-opportunities/grizzly-bear-management-plan
a71ca5610e3e3ea1c12bf2905b03a354b73d5e1799d041f7c7054e083a1ae917,https://www.snap.com/political-ads/asset/0fcf3469bdbf68a3f712a26180ad6c07af0b754469304d7f169be4317d5e747d?mediaType=png,USD,986,83312,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/free-speech/arizonas-new-law-banning-people-from-recording-police-violates-our-first-amendment-rights?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
74f1ba7315854698fb2e33d0e1d8af1d119fdc8590640222fe38ba2a09f94e2b,https://www.snap.com/political-ads/asset/55d57d92a2c94901e39082d8cec716b328a387db4ef5ca00c1f999cfbe9e9ffc?mediaType=mp4,USD,964,22867,2023/01/09 15:48:54Z,2023/01/30 04:59:59Z,Red Edge LLC,"2300 Clarendon Blvd,Arlington,22201,US",,NSSF,,,,,FEMALE,25-49,united states,"District of Columbia,Virginia,Maryland,Arizona,Georgia,North Carolina,Colorado,Pennsylvania",,,,,,,,,,,,,,Provided by Advertiser,en,"Education (Bachelor Degree),Occupation (Business, Finance or Mgmt),Occupation (Legal, Education or Health),Occupation (Office & Administrative)",,,web_view_url:https://www.nssfrealsolutions.org/safer-communities/?utm_source=snap&utm_medium=cpm&utm_campaign=20221201
a0e633465e50cb1e51cc3f6182fc061e748729d76f250bc3b6689c4791aba0a2,https://www.snap.com/political-ads/asset/cd212884e638b25e7d7c624c09bff055d76963f65e1cc71dbfb3a60038461346?mediaType=mp4,USD,61,12005,2023/03/13 23:56:59Z,,Center for Biological Diversity,US,,Center for Biological Diversity,,,,,,,united states,,,,,,,,,,,,,,,,en,,,,web_view_url:https://act.biologicaldiversity.org/8NaUi9lqcU2gV_8MuoMVKg2?sourceid=1009089
5373bd33dd5a6137d9cb5f2dfb7da0c820d7ca5998f6f5c889a81ce06ffa73df,https://www.snap.com/political-ads/asset/ed617c658cdd06d0e847d7b2b72bfc86d31e6a774aa60c72d4f94235744104d1?mediaType=mp4,USD,1502,33854,2023/01/09 15:48:54Z,2023/01/30 04:59:59Z,Red Edge LLC,"2300 Clarendon Blvd,Arlington,22201,US",,NSSF,,,,,FEMALE,25-49,united states,"District of Columbia,Virginia,Maryland,Arizona,Georgia,North Carolina,Colorado,Pennsylvania",,,,,,,,,,,,,,Provided by Advertiser,en,"Education (Bachelor Degree),Occupation (Business, Finance or Mgmt),Occupation (Legal, Education or Health),Occupation (Office & Administrative)",,,web_view_url:https://www.nssfrealsolutions.org/safer-communities/?utm_source=snap&utm_medium=cpm&utm_campaign=20221201
aca918736bfbc2c89f963f7f109041f4d5b41da2d61c28e25f53183a74455137,https://www.snap.com/political-ads/asset/c3808da0acc74dbcb15ea0666cb51069dfced8edc469501eda5aff1fe5bc68b6?mediaType=mp4,USD,19,6318,2023/03/17 21:24:58Z,2023/03/28 06:59:58Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,,,,,,,"Fresno - Visalia,Sacramento - Stockton - Modesto",,,,,,"Advocates & Activists,Arts & Culture Mavens,Philanthropists,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.eventbrite.com/e/rural-justice-summit-2023-tickets-546402343117
76bb30a43135e87ba47fade2b71bd3a85c9b2c1c2102605868130946431d8612,https://www.snap.com/political-ads/asset/3493e07c399e3561f3fc289522dd9ecc5f699f184b5c774afbd378d140cb3df1?mediaType=jpg;https://www.snap.com/political-ads/asset/9df7d4b008e5185d3d711a8a267e55d3f5ced92c2f9898f58e210b9330398a86?mediaType=jpg;https://www.snap.com/political-ads/asset/63768d6c9e7679ae900339227648708cefb15edbea0c8ccb18355aee7c809dd4?mediaType=jpg,EUR,453,69300,2023/02/03 16:56:32Z,2023/04/06 22:59:59Z,Patagonia Europe,"Jollemanhof 11,Amsterdam,1061TJ,NL",,Patagonia,,,,,,18+,germany,,,,,,,,,,,,,,,,,,,,
ac88f1c0c6eb4d6f1fadfaf49cf290e7f8f744fe0ce7d1c87b74bc3cc1cddd34,https://www.snap.com/political-ads/asset/e10533a108e6e13d2d0473f5fcaeb4c22ce8320e94bf5bece0d3264ef6b3ee40?mediaType=mp4,USD,1275,82960,2023/01/30 12:00:00Z,2023/02/05 22:59:35Z,HK Danmark,"Weidekampsgade 8,Copenhagen,2300,DK",,HK Danmark,,,,,,18+,denmark,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://bevarstorebededag.dk/
